mean,std,rms,peak,peak_to_peak,crest_factor,skewness,kurtosis,spectral_centroid,spectral_spread,label,rpm,window_id
0.03249898656705226,0.44853500433773746,0.4497108340302017,0.9302748829211499,1.6048697814696635,2.068606785336672,-0.44640129135558837,2.2646198166311295,784.9248785560106,1285.5426604895304,healthy,1500,37
-0.04066337794182659,0.441630644573517,0.443498744679238,0.9168714368347863,1.5851276367407618,2.0673597109980113,-0.1522282954145482,2.134334537257431,758.7154398427282,1290.4784196010035,healthy,1500,38
-0.024291856240865425,0.40022000966574356,0.4009565442993477,0.930767843226001,1.5998967998718754,2.3213683782623784,-0.21665842100382354,2.504317785632842,834.4861567716026,1303.678526390966,healthy,1500,39
0.06508662323412848,0.415717080446281,0.42078136781326364,0.930767843226001,1.602927669834385,2.211998710498659,-0.5007970067664611,2.567777894604962,740.2704900240975,1317.384233863903,healthy,1500,40
0.0014992784736879983,0.46111240421118627,0.4611148416103759,0.9233072829786125,1.6149951290867688,2.002336943989622,-0.3028589772840548,2.047370792858511,770.639909121646,1314.5360221735891,healthy,1500,41
-0.06585163795413329,0.42487685403979175,0.429949740458106,0.9233072829786125,1.6149951290867688,2.1474772418285277,-0.12765866997960867,2.3131122237642527,727.2356452065378,1314.162051552482,healthy,1500,42
0.021062741153112532,0.40103694170260196,0.4015896757575563,0.9128586031516527,1.5894667649119838,2.2731127268208042,-0.34696525606476647,2.5971372492132314,822.2662534509503,1303.7326851176294,healthy,1500,43
0.04756861126308693,0.43558770309268835,0.43817738401595163,0.9141764358135189,1.59078459757385,2.0863158824545978,-0.4529489746146818,2.351451887945,780.8826083869994,1280.1901496643661,healthy,1500,44
-0.02949157383512692,0.4507188201377874,0.4516826405272533,0.9559008315889559,1.6434469832659047,2.1163107580612195,-0.17950954773873395,2.1015361882113206,765.1039311049766,1290.7389510764804,healthy,1500,45
-0.041979935558232775,0.41291034586892383,0.4150388761490515,0.9559008315889559,1.6434469832659047,2.303159743077539,-0.21758382739146817,2.462614962055423,809.6829650508139,1292.7570511311633,healthy,1500,46
0.05646110018400236,0.4165898121589903,0.4203985340467433,0.9438436736755932,1.6247148722294908,2.245116471662428,-0.4552061566670187,2.563864439561619,777.265344592807,1303.9083352405692,healthy,1500,47
0.010220695490428137,0.4619539399153759,0.46206699213387536,0.9438436736755932,1.6384689623888993,2.042655479701234,-0.34520897975686327,2.0774441532207835,788.9571406936591,1328.8671590963636,healthy,1500,48
-0.06149997028503891,0.42811458322078505,0.4325093556344963,0.9403709546256006,1.6349962433389067,2.1742210709607503,-0.1338986174376044,2.275334487107692,740.728636119959,1305.7922929890713,healthy,1500,49
0.006033881180296408,0.3955746168570811,0.39562063296006755,0.9442900786062128,1.6198581989742973,2.386857508675085,-0.3183556509803289,2.6329106629863572,848.6391265528102,1318.7162814854341,healthy,1500,50
0.061997986535910383,0.4219293436312539,0.426459987984345,0.9442900786062128,1.631407213808989,2.214252462107774,-0.4784782990268537,2.4745344656427974,749.5096110756324,1277.8458762324326,healthy,1500,51
-0.018295440748080344,0.456833957820902,0.4572001620411745,0.922250910226954,1.6150579012792088,2.01717100428801,-0.2153154118703091,2.0663513578177555,756.9876147653328,1279.4420786121457,healthy,1500,52
-0.05640689277715388,0.42249511672436496,0.42624389873487706,0.930760705430411,1.6235676964826657,2.1836340836188226,-0.19531147462009318,2.358754426494942,773.4622229789394,1289.0053034191862,healthy,1500,53
0.04799661864420045,0.4111469784457137,0.41393902121727655,0.930760705430411,1.6103213414391728,2.248545455967052,-0.4152766274636377,2.566564490697246,783.2690244247439,1286.3506266455036,healthy,1500,54
0.020059796133602405,0.4591182463786862,0.45955626377926967,0.9392036220177333,1.6272268189301204,2.0437184646110538,-0.3965630992686453,2.1646279565269744,783.1281997064402,1311.4711442829453,healthy,1500,55
-0.05264264724240256,0.43669685446304934,0.4398583760787212,0.9392036220177333,1.6272268189301204,2.1352409613682575,-0.14167887224314732,2.2092588180166954,757.1827299228589,1308.9100853865498,healthy,1500,56
-0.007271106489932885,0.3945893551376183,0.39465634186911197,0.9310630373099557,1.614970367696814,2.359174142912483,-0.26173883668574327,2.5723176368169827,861.8417874171565,1333.1948136902488,healthy,1500,57
0.0688830454597205,0.41592339249713517,0.42158883094566424,0.9221900433085659,1.606097373695424,2.1874157363734317,-0.5156532883881573,2.5710815432942944,721.8005847555938,1316.7732600785303,healthy,1500,58
-0.006932008685829515,0.46072986651050046,0.46078201206123914,0.9561476572301258,1.6213586609388937,2.075054216516477,-0.25951812058359447,2.0490603917350403,777.1199001024634,1316.3235840262178,healthy,1500,59
-0.06530168018169112,0.4254853079233142,0.4304672539150329,0.9561476572301258,1.6543323124692708,2.2211855798832376,-0.14116670258964786,2.3289847827265318,747.6674113047627,1331.1927560458378,healthy,1500,60
0.03359572845235546,0.4068690283607267,0.4082536946672328,0.9175206196358698,1.615705274875015,2.2474275956253065,-0.37993941284594457,2.5850906562298537,802.1484665725571,1299.488070666229,healthy,1500,61
0.03260647353728689,0.45026945847453037,0.4514485212640359,0.9371829133029632,1.629270633389551,2.075946357009428,-0.44137829073216106,2.273367365799189,782.1971974172058,1284.1051348396334,healthy,1500,62
-0.042391599769881605,0.44335628008005273,0.445378309774367,0.9371829133029632,1.6006636117318336,2.1042401314229364,-0.16045725297256286,2.1491657048965473,776.0229544874888,1296.5755587353988,healthy,1500,63
-0.026283157992582927,0.4002316407565301,0.40109371804695126,0.9328173851535115,1.6042447359259406,2.3256843549261204,-0.23193236328140712,2.515160074060594,842.4904343102194,1304.1333433591178,healthy,1500,64
0.06665250986076941,0.41679703044527117,0.4220927879729009,0.9328173851535115,1.608619273640356,2.209981813269934,-0.5048583390029963,2.577482844874103,729.5539158696523,1303.9738580686926,healthy,1500,65
0.003311366085338524,0.46263615322981294,0.46264800380054605,0.9506796791281911,1.6264815676150355,2.0548660560795495,-0.3030752158436217,2.044940307981229,761.7185942193579,1308.4080045150183,healthy,1500,66
-0.06587375076564357,0.42572412688285244,0.4307904168503533,0.9506796791281911,1.633353929529739,2.206826432812113,-0.1235543572684544,2.3113598742128003,730.1165559872513,1336.6520196447902,healthy,1500,67
0.020257157935816027,0.40080290825119425,0.40131449476719855,0.9065797989646339,1.589254049366182,2.2590258028547807,-0.34394626065397677,2.5886327896573436,831.0715501614491,1334.0956404995122,healthy,1500,68
0.047058415338293434,0.4352209845847231,0.43775769539443515,0.9186521909482224,1.6147501500450374,2.098540357835698,-0.4497538127796277,2.352629939868533,793.1652505110593,1291.1037073606274,healthy,1500,69
-0.029390751304281884,0.4517039464414114,0.45265911179713986,0.9282318043661223,1.6243297634629372,2.0506199477037135,-0.17530310984832842,2.1034204966284316,767.0604166142111,1286.0550407418636,healthy,1500,70
-0.04089686782487368,0.41392494288419585,0.41594039493606527,0.9328479153972115,1.5985157935123553,2.242744216551331,-0.21105959092257517,2.441301569359708,804.1806504150713,1271.5283490852207,healthy,1500,71
0.059512430271982206,0.41628936256811927,0.4205217743996719,0.9328479153972115,1.6045566229056676,2.2183106130641974,-0.4597810579213045,2.550456284590042,781.1714417895719,1314.3481793589506,healthy,1500,72
0.011294236485163034,0.46257902588803784,0.46271688424922286,0.9225195946873426,1.6097934242259329,1.9937020365807447,-0.3551597520416489,2.0777717417324566,796.5156850731976,1334.85932231911,healthy,1500,73
-0.061065275993284755,0.4291100534741101,0.4334332773619138,0.9097331170287509,1.5970069465673413,2.098900025295566,-0.14167557341070258,2.2650429348708183,756.6719749675811,1324.7530696154276,healthy,1500,74
0.007813762571481406,0.3957068990611056,0.3957840381446421,0.9164681500193823,1.5952362265777655,2.3155763281511996,-0.31363343453943904,2.625753034452984,859.4487667927417,1340.7983170527443,healthy,1500,75
0.06105076546220019,0.4226344555427625,0.4270211692357276,0.9213631243609877,1.6252276557678438,2.1576521037452463,-0.46975217852356105,2.470382599282579,772.2181324783209,1300.7461333785816,healthy,1500,76
-0.018541465669599348,0.4579395542631424,0.45831476226268614,0.925133921290089,1.628998452696945,2.018555798903084,-0.2054050314170886,2.063199204577944,785.2412495832273,1304.890417729702,healthy,1500,77
-0.05599941430648942,0.42247329478346207,0.4261685338077694,0.925133921290089,1.605609565675429,2.1708170540115583,-0.18320013873154278,2.36451931277314,758.3074412105366,1291.6860185948121,healthy,1500,78
0.04700937773349798,0.41140719725268937,0.41408424691867224,0.9161814068252514,1.592571471563379,2.212548324215623,-0.40209054952634493,2.5457791526559617,784.6079712791343,1299.6033493660518,healthy,1500,79
0.019660340340515583,0.4589893789389696,0.45941025125816026,0.9320779508797086,1.6084680156178361,2.028857536644415,-0.3881821621985457,2.1429166061101075,766.4416036181971,1293.8811783032725,healthy,1500,80
-0.05270426032428073,0.436144513441069,0.43931739740314907,0.9320779508797086,1.6050061801229822,2.121650442657526,-0.14291806096785037,2.2158140019314603,757.9815049040177,1307.2852015099245,healthy,1500,81
-0.008402893089614966,0.39489775569504704,0.3949871467089284,0.9301882729920454,1.6026330797038524,2.3549836507515924,-0.26482127010227763,2.605653043802551,868.3812731276387,1341.7119447052532,healthy,1500,82
0.06801774100817139,0.4170594047010101,0.4225694737453423,0.9271800247211924,1.620081608003469,2.1941481392016837,-0.5114066689778012,2.589307119630571,733.5140478888629,1339.078550439219,healthy,1500,83
-0.006199309370039319,0.46165276406018807,0.46169438593194645,0.9250823049735983,1.6179838882558748,2.003668082092703,-0.2614707196580577,2.051234560206261,776.2278417931889,1296.9260283271055,healthy,1500,84
-0.06571966575206896,0.42495043935651994,0.43000226787292994,0.9250823049735983,1.6187723395993865,2.1513428506656975,-0.14807644680878593,2.3178422612970544,731.3912267572233,1305.0894164401448,healthy,1500,85
0.03314533386151475,0.4055316024633362,0.4068838823955462,0.9224599669932141,1.6220360722908547,2.2671332207495625,-0.3866672229837159,2.592153074913919,806.159668939669,1317.9634215244791,healthy,1500,86
0.03176777564157981,0.4486292305059809,0.44975257423788284,0.9440684425183212,1.6436445478159618,2.099084021716075,-0.454320809090596,2.2859273792745975,783.107106267466,1284.5031462827658,healthy,1500,87
-0.042474120047231674,0.4425839858618661,0.4446174034101264,0.9440684425183212,1.6354562700229756,2.1233276859276597,-0.16696484815403684,2.1613553165025037,772.495350018855,1309.4270182869886,healthy,1500,88
-0.023053254111560152,0.400565038331883,0.40122786849738523,0.9134970661205819,1.5935315545104962,2.2767537791280312,-0.21945306091081165,2.509987995631175,850.6868109255132,1319.3278662521075,healthy,1500,89
0.06770128047708418,0.417025603676396,0.42248528672593955,0.9130986138222164,1.5949874402542894,2.1612554147912975,-0.49646736854492646,2.5493537952046363,727.211255644649,1314.3878439925477,healthy,1500,90
0.0023113612240443296,0.4624659261308811,0.4624717020778694,0.9193636201184932,1.6012524465505662,1.987934863450089,-0.30146399910645394,2.0440219029646207,773.4154337547666,1319.1452895387656,healthy,1500,91
-0.06682538601316089,0.4237373372215139,0.4289743152816809,0.9193636201184932,1.591113202083904,2.1431670548864616,-0.12656258201507176,2.3279346053072754,720.1656323685404,1315.4612686617443,healthy,1500,92
0.02021230113287783,0.40100364723656423,0.40151271737531924,0.9191113599719756,1.5917438255360057,2.2891214150109027,-0.33950452376428664,2.5910116155645664,814.6425697641683,1302.589340649154,healthy,1500,93
0.04725121327088465,0.43620070087050333,0.43875246847794375,0.9191113599719756,1.5972212188803336,2.094828920167538,-0.4555474741210379,2.3525291958856895,818.944140131156,1319.536696577648,healthy,1500,94
-0.030459595574872995,0.45037483927947,0.45140368055499197,0.9148288830999225,1.6016071493745345,2.0266314217298698,-0.181115078267225,2.1039189559711877,761.1267884916466,1288.7689356627106,healthy,1500,95
-0.02314454948315959,0.7723569154754389,0.7727036139772564,2.2811880916044296,4.3108374218280066,2.9522161538335343,0.300155080486099,2.6199734082326245,1974.0796522486587,1614.32824146066,inner_fault,1500,0
0.0394561139356058,0.8053655404983232,0.8063314695266803,2.1219457527381116,4.125645054213763,2.6316047837256575,0.1885879752037664,2.370077786185738,1908.9980026163394,1605.5676854684816,inner_fault,1500,1
0.02571779146714282,0.7666965784182754,0.7671277912813734,2.233141567320536,4.355087320058647,2.911042452652249,0.1853098282310725,2.421837774912891,1962.2787849334463,1595.0448511877266,inner_fault,1500,2
-0.06452028289080775,0.7432541348171726,0.7460493119272572,2.437657811668254,4.67079937898879,3.2674218344151402,0.25160610997430155,2.631811068294689,2010.8984620016295,1612.8905031075699,inner_fault,1500,3
-0.05059788063556009,0.7940460703848671,0.7956565260327222,2.437657811668254,4.73943288278908,3.063706174216225,0.2641433198833085,2.6401199350304148,1985.8938598596465,1611.0990245040546,inner_fault,1500,4
0.05494585713938602,0.7999743026486034,0.8018590475357256,2.345480161146612,4.274796033144355,2.925052935503116,0.12502972444236804,2.45945890355951,2059.7730126829765,1607.7184433501193,inner_fault,1500,5
-0.015187186436084445,0.7650456818371908,0.7651964100344281,2.345480161146612,4.320326455832984,3.0652001630987304,0.19198762263135533,2.5892237490230743,2033.1133068382214,1615.8565660836805,inner_fault,1500,6
-0.04474478029474344,0.7582964946304522,0.7596154745214557,1.9861880187106167,3.9610343133969894,2.6147282211442664,0.283756770303215,2.6856671452537393,2000.338166074451,1618.1266613541047,inner_fault,1500,7
0.027604256469704054,0.7877828394336158,0.7882663237011558,2.3363690656657665,4.520515784218862,2.9639336289280926,0.2936987538762755,2.560978720931886,1984.7050507629754,1606.599616299234,inner_fault,1500,8
0.0376489322674358,0.771777774065495,0.7726955251859351,2.3363690656657665,4.522693396637036,3.0236606647892725,0.24124502972153583,2.547026684951896,2023.8333866008622,1613.2730188718485,inner_fault,1500,9
-0.04457961514959261,0.7442919449566118,0.7456258052228221,2.4858721800550856,4.293196472263055,3.333940647318149,0.3001410326850693,2.5565750683062394,2060.343820393813,1609.8858001994636,inner_fault,1500,10
-0.01573295362343015,0.7697245195803526,0.7698852913732809,2.4858721800550856,4.3274547837787,3.228886442677751,0.27626250628346616,2.4826828500800815,2025.66310719688,1611.3463320600226,inner_fault,1500,11
0.05563682735390351,0.8031804053129182,0.8051050987521018,2.036685853022526,3.8782684567461407,2.5297142645430766,0.17726532045976862,2.4009435611905774,2003.541950188581,1615.858078822803,inner_fault,1500,12
-0.029773444260843357,0.7702039136519141,0.7707791684963201,2.200420910452981,4.0370588257772635,2.854800700517383,0.2851700738056767,2.567728850868499,2006.1893707845554,1618.9313784529238,inner_fault,1500,13
-0.053237914176722814,0.7564524451874811,0.7583235307808978,2.200420910452981,4.0370588257772635,2.9016914560159925,0.3299664092740632,2.4745008161901136,1959.6233127379835,1612.0708418658737,inner_fault,1500,14
0.018987948859032804,0.7860940186327924,0.7863233103069794,2.1001305773819916,3.9186343764956,2.670823247367576,0.2769309842285592,2.3770098945306626,1929.4556267593887,1609.7359827749308,inner_fault,1500,15
0.037854949604278716,0.7818180167486153,0.7827339321393193,2.102257498249224,4.20171115429773,2.685788122452909,0.2243579727672518,2.5437109243329488,1949.560356615,1609.4010366907094,inner_fault,1500,16
-0.05534106313910299,0.7777901717889857,0.7797564905795309,2.1156401452885545,4.21509380133706,2.713206200367562,0.24354513857168664,2.6594643382584238,1983.5181730493207,1585.4104520173162,inner_fault,1500,17
-0.04496585562569275,0.7873426799234525,0.7886256550488291,2.317137597336483,4.368498609421845,2.9381970802093598,0.2569007735214874,2.5863856637814546,2005.0278724559773,1602.972391130995,inner_fault,1500,18
0.0714352757567775,0.787872851501075,0.7911046888717586,2.317137597336483,4.54623034532337,2.928989841215822,0.12519037809695532,2.459727062702682,1979.0713907802035,1613.8340916409713,inner_fault,1500,19
0.04164699230631684,0.7821962121968891,0.7833041467676033,2.229092747986887,4.366624613433209,2.8457563475195746,0.14478683303121404,2.4167284510128066,2030.0287948320338,1616.631967241389,inner_fault,1500,20
-0.06330764246458517,0.7597015392118037,0.7623347599809466,2.137531865446322,4.226575303121272,2.8039281131813447,0.29294446398936635,2.6317646325329958,2034.0645643878197,1620.2650281684814,inner_fault,1500,21
-0.02958600056030261,0.798628167135656,0.7991760011234142,2.4414242492621634,4.530467686937113,3.0549268815939445,0.3024834465939765,2.579131093192993,2018.8627920330457,1619.9058191749887,inner_fault,1500,22
0.05066151471937914,0.8108086437473072,0.8123898361310348,2.4414242492621634,4.368218120398608,3.0052373138846717,0.18580878825163943,2.4380127095269843,2012.9322126659408,1635.2457780221632,inner_fault,1500,23
-0.03138927559294578,0.7851600650307926,0.7857872576858246,2.266592521452986,4.0652759213380385,2.884486225749886,0.31105563063436203,2.5137992470555703,2028.8921452858006,1625.5136124336518,inner_fault,1500,24
-0.03674210083538322,0.7878368107702468,0.7886931103911274,2.266592521452986,4.358460266528166,2.873858654656632,0.363778943595568,2.5445987495393068,2004.2846597183939,1621.0501649277883,inner_fault,1500,25
0.05088575060908977,0.7790954131610652,0.7807554177997496,2.165674978881932,4.244268201731433,2.773819981560485,0.17638592720586876,2.4234096560108696,2006.3752092236778,1612.7894197773112,inner_fault,1500,26
0.022715452761775785,0.772552298202812,0.7728861787175517,2.165674978881932,4.2160156907288036,2.802061983040278,0.1862727347379675,2.416705507639994,1948.3054484249471,1585.5301001678642,inner_fault,1500,27
-0.06933822175481438,0.7651718160412052,0.7683070330668044,2.086774817845227,4.070515441856753,2.7160688732002987,0.3163913747122832,2.6104558489419034,2015.2989837908196,1608.0612149595377,inner_fault,1500,28
-0.022759424255084697,0.7922983490592362,0.7926251732782742,2.086774817845227,3.909527921405505,2.6327385098698217,0.333455907477243,2.498592128789512,1963.3700831200906,1611.5486917526473,inner_fault,1500,29
0.08060748297702414,0.7706050832730942,0.7748094996050473,2.0846627160939266,3.979780609913769,2.6905487308654723,0.17691260151114077,2.399065579405274,2008.6777962424592,1594.1249832790597,inner_fault,1500,30
-0.00478426614354964,0.7497071737995208,0.7497224390726193,2.1907824022564046,4.085900296076247,2.9221246261137845,0.2633519910240081,2.5702839413425345,2023.6245641718579,1604.140229663041,inner_fault,1500,31
-0.0537219645359831,0.7538234966607754,0.7557353462631503,2.2663147094913776,4.457097111747782,2.9988205797143634,0.29659201931761187,2.6437602897463375,1993.1249909738638,1592.8859369031538,inner_fault,1500,32
0.008797878229372308,0.7917832205369185,0.7918320977234716,2.336069390637418,4.602384100128796,2.9502080012399468,0.20588754733412803,2.5275229718635055,1890.2470000487372,1566.8045866680952,inner_fault,1500,33
0.032707823187598246,0.7822248007492901,0.7829083219668429,2.336069390637418,4.518955709256488,2.9838351755800723,0.17968048736178954,2.530737864797183,1964.3074070135838,1597.5154540275137,inner_fault,1500,34
-0.062179758382216184,0.7607129036570117,0.7632499224649504,2.3490310326019537,4.258717534421535,3.0776695328155212,0.3488125956353491,2.6090237554996722,1984.920496365507,1593.3041731242467,inner_fault,1500,35
-0.040155489470067834,0.7766933207984088,0.7777306589735553,2.3490310326019537,4.214765745992055,3.0203657335563387,0.35449155547099787,2.537437178591109,1989.5225806657315,1615.450776246015,inner_fault,1500,36
0.07919194969914567,0.773482951769446,0.7775263606946887,2.5462561766074647,4.411990889997566,3.274816527127138,0.2143465725586421,2.4429533034548,1992.7351309181015,1611.86154207945,inner_fault,1500,37
-0.005544479205253236,0.7509043661681851,0.7509248353730893,2.5462561766074647,4.4716281619716725,3.390826959403068,0.24194031068500146,2.7617140347103892,1979.772257418961,1581.5830462466672,inner_fault,1500,38
-0.0464387640596179,0.7439279039399275,0.7453759353962528,2.485135373539027,4.626851766245623,3.334069769618314,0.22213112479952007,2.781331856543498,2010.661098389267,1603.935939362232,inner_fault,1500,39
0.0332510163818507,0.7952645189644182,0.7959593489708715,2.485135373539027,4.955013656982473,3.122188810822992,0.24717916131694104,2.520066607008492,1958.9370855508112,1624.417825739082,inner_fault,1500,40
0.055038758199701186,0.7674195206022902,0.7693906585770418,2.4698782834434465,4.244792418722632,3.210174513543449,0.23546382969211038,2.4652240590341306,1983.6345954313906,1619.5320653478238,inner_fault,1500,41
-0.050780418576004197,0.745370906024522,0.7470986805359591,2.233689125263397,4.253813288077664,2.9898180563804435,0.3071419578712909,2.5734452711077034,1977.3175033411621,1605.3436635294993,inner_fault,1500,42
-0.0228199261115863,0.7765168452299417,0.7768520837029399,2.233689125263397,4.258317788150885,2.875308146602083,0.2158773261328008,2.4831775082490934,1955.894974783018,1591.7444109501946,inner_fault,1500,43
0.0758582923328435,0.7809460681593298,0.7846217189762029,2.1511762997515986,4.2359256890736185,2.7416731495584243,0.11651285570067943,2.42150717431029,1957.6786961661915,1627.173317708316,inner_fault,1500,44
